index,event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,step,n,deviation,gaze_pos_x,gaze_pos_y
23542,blast_step_3,153830,1279,811,9368018,success,25,1305,151879,im,2,18KK,im_log_game_2,16,blast_step_3,8,,,
23543,blast_step_4,154833,1279,811,9369018,success,30,1335,152882,im,2,18KK,im_log_game_2,16,blast_step_4,8,71.39,1211.3,796.5
23544,blast_step_5,155836,1279,811,9370018,success,55,1390,153885,im,2,18KK,im_log_game_2,16,blast_step_5,8,99.62,1217.3,735.5
23545,blast_step_6,156836,1279,811,9371018,success,50,1440,154885,im,2,18KK,im_log_game_2,16,blast_step_6,8,123.49,1191.4,723.9
23546,blast_step_7,157841,1279,811,9372018,success,40,1480,155890,im,2,18KK,im_log_game_2,16,blast_step_7,8,139.94,1188.8,703.6
23547,blast_step_8,158843,1279,811,9373018,success,60,1540,156892,im,2,18KK,im_log_game_2,16,blast_step_8,8,105.31,1178.6,832.2
23548,overkill_step,159844,1279,811,9374018,overkill,-36,1504,157893,im,2,18KK,im_log_game_2,16,overkill_step_9,8,155.74,1134.4,866.0
23549,overkill_step,160844,1279,811,9375018,overkill,-48,1456,158893,im,2,18KK,im_log_game_2,16,overkill_step_10,8,155.83,1129.6,833.4
23550,overkill_step,161844,1279,811,9376018,overkill,-27,1429,159893,im,2,18KK,im_log_game_2,16,overkill_step_11,8,99.9,1189.7,772.2
23551,overkill_step,162845,1279,811,9377018,overkill,-9,1420,160894,im,2,18KK,im_log_game_2,16,overkill_step_12,8,95.84,1222.2,751.4
23561,activate_star,183940,769,896,9398140,-,0,1420,181989,im,2,18KK,im_log_game_2,5,activation,9,83.23,711.7,839.1
23562,blast_step_1,184947,769,896,9399142,failure,-3,1417,182996,im,2,18KK,im_log_game_2,5,blast_step_1,9,71.97,722.8,843.6
23563,blast_step_2,185949,769,896,9400140,success,10,1427,183998,im,2,18KK,im_log_game_2,5,blast_step_2,9,76.18,727.6,832.9
23564,blast_step_3,186949,769,896,9401140,failure,-3,1424,184998,im,2,18KK,im_log_game_2,5,blast_step_3,9,79.65,738.05,827.85
23565,blast_step_4,187952,769,896,9402140,success,30,1454,186001,im,2,18KK,im_log_game_2,5,blast_step_4,9,70.87,720.5,836.8
23566,blast_step_5,188955,769,896,9403140,success,10,1464,187004,im,2,18KK,im_log_game_2,5,blast_step_5,9,,,
23567,blast_step_6,189957,769,896,9404140,success,40,1504,188006,im,2,18KK,im_log_game_2,5,blast_step_6,9,82.87,762.8,819.9
23568,blast_step_7,190959,769,896,9405140,success,50,1554,189008,im,2,18KK,im_log_game_2,5,blast_step_7,9,118.56,673.35,825.85
23569,blast_step_8,191959,769,896,9406140,success,50,1604,190008,im,2,18KK,im_log_game_2,5,blast_step_8,9,118.66,686.3,827.6
23570,overkill_step,192960,769,896,9407142,overkill,-33,1571,191009,im,2,18KK,im_log_game_2,5,overkill_step_9,9,187.62,698.3,722.4
23571,overkill_step,193962,769,896,9408140,overkill,-27,1544,192011,im,2,18KK,im_log_game_2,5,overkill_step_10,9,45.26,743.2,859.6
23572,overkill_step,194962,769,896,9409140,overkill,-21,1523,193011,im,2,18KK,im_log_game_2,5,overkill_step_11,9,99.92,682.7,848.3
23573,overkill_step,195962,769,896,9410140,no_overkill,0,1523,194011,im,2,18KK,im_log_game_2,5,overkill_step_12,9,103.72,682.2,839.9
23607,activate_star,293903,983,921,9508111,-,0,1523,291952,im,2,18KK,im_log_game_2,9,activation,10,84.66,910.3,877.9
23608,blast_step_1,295305,983,921,9509511,success,5,1528,293354,im,2,18KK,im_log_game_2,9,blast_step_1,10,,,
23609,blast_step_2,296308,983,921,9510511,success,35,1563,294357,im,2,18KK,im_log_game_2,9,blast_step_2,10,88.96,908.4,873.7
23610,blast_step_3,297308,983,921,9511511,success,30,1593,295357,im,2,18KK,im_log_game_2,9,blast_step_3,10,101.47,904.9,860.7
23611,blast_step_4,298309,983,921,9512511,success,20,1613,296358,im,2,18KK,im_log_game_2,9,blast_step_4,10,74.18,910.25,917.9
23612,blast_step_5,299309,983,921,9513511,success,25,1638,297358,im,2,18KK,im_log_game_2,9,blast_step_5,10,,,
23613,blast_step_6,300314,983,921,9514515,success,25,1663,298363,im,2,18KK,im_log_game_2,9,blast_step_6,10,75.56,926.8,972.0
23614,blast_step_7,301317,983,921,9515511,success,65,1728,299366,im,2,18KK,im_log_game_2,9,blast_step_7,10,59.03,950.55,891.65
23615,blast_step_8,302318,983,921,9516511,success,35,1763,300367,im,2,18KK,im_log_game_2,9,blast_step_8,10,67.14,961.2,860.1
23616,overkill_step,303319,983,921,9517511,overkill,-21,1742,301368,im,2,18KK,im_log_game_2,9,overkill_step_9,10,37.96,984.6,883.2
23617,overkill_step,304319,983,921,9518511,no_overkill,0,1742,302368,im,2,18KK,im_log_game_2,9,overkill_step_10,10,39.27,979.1,881.9
23637,activate_star,38138,765,434,9559513,-,0,1742,340056,im,2,18KK,im_log_game_2,4,activation,11,30.88,740.3,427.8
23638,blast_step_1,39148,765,434,9560513,failure,-6,1736,341066,im,2,18KK,im_log_game_2,4,blast_step_1,11,,,
23639,blast_step_2,40150,765,434,9561513,success,35,1771,342068,im,2,18KK,im_log_game_2,4,blast_step_2,11,46.32,735.6,397.5
23640,blast_step_3,41151,765,434,9562513,success,30,1801,343069,im,2,18KK,im_log_game_2,4,blast_step_3,11,48.73,741.9,391.4
23641,blast_step_4,42156,765,434,9563513,success,30,1831,344074,im,2,18KK,im_log_game_2,4,blast_step_4,11,45.81,739.3,395.7
23642,blast_step_5,43158,765,434,9564513,success,25,1856,345076,im,2,18KK,im_log_game_2,4,blast_step_5,11,63.0,712.5,399.3
23643,blast_step_6,44162,765,434,9565515,success,30,1886,346080,im,2,18KK,im_log_game_2,4,blast_step_6,11,30.42,747.5,450.9
23644,blast_step_7,45163,765,434,9566515,success,45,1931,347081,im,2,18KK,im_log_game_2,4,blast_step_7,11,73.28,737.5,365.2
23645,blast_step_8,46164,765,434,9567515,failure,-36,1895,348082,im,2,18KK,im_log_game_2,4,blast_step_8,11,62.92,796.8,473.9
23646,overkill_step,47167,765,434,9568515,overkill,-42,1853,349085,im,2,18KK,im_log_game_2,4,overkill_step_9,11,,,
23647,overkill_step,48171,765,434,9569515,overkill,-30,1823,350089,im,2,18KK,im_log_game_2,4,overkill_step_10,11,116.12,666.0,378.7
23648,overkill_step,49171,765,434,9570515,overkill,-21,1802,351089,im,2,18KK,im_log_game_2,4,overkill_step_11,11,85.46,758.7,363.3
23649,overkill_step,50176,765,434,9571515,overkill,-33,1769,352094,im,2,18KK,im_log_game_2,4,overkill_step_12,11,30.55,760.7,455.9
23653,activate_star,55900,568,189,9577275,-,0,1769,357818,im,2,18KK,im_log_game_2,0,activation,12,15.31,572.8,179.8
23655,blast_step_2,56904,568,189,9578275,success,5,1774,358822,im,2,18KK,im_log_game_2,0,blast_step_1,12,32.6,576.6,158.1
23656,blast_step_3,57906,568,189,9579275,success,5,1779,359824,im,2,18KK,im_log_game_2,0,blast_step_2,12,22.93,570.5,166.9
23657,blast_step_4,58907,568,189,9580275,success,50,1829,360825,im,2,18KK,im_log_game_2,0,blast_step_3,12,,,
23658,blast_step_5,59908,568,189,9581275,success,55,1884,361826,im,2,18KK,im_log_game_2,0,blast_step_4,12,14.56,559.1,194.0
23659,blast_step_6,60909,568,189,9582275,success,55,1939,362827,im,2,18KK,im_log_game_2,0,blast_step_5,12,21.12,578.5,198.5
23660,blast_step_7,61910,568,189,9583275,failure,-45,1894,363828,im,2,18KK,im_log_game_2,0,blast_step_6,12,71.28,617.6,142.1
23661,blast_step_8,62910,568,189,9584275,success,45,1939,364828,im,2,18KK,im_log_game_2,0,blast_step_7,12,67.0,603.3,135.3
23662,overkill_step,63912,568,189,9585275,overkill,-33,1906,365830,im,2,18KK,im_log_game_2,0,overkill_step_8,12,82.0,632.1,137.6
23663,overkill_step,64912,568,189,9586275,no_overkill,0,1906,366830,im,2,18KK,im_log_game_2,0,overkill_step_9,12,59.36,617.3,212.3
23671,activate_star,79230,894,255,9600595,-,0,1906,381148,im,2,18KK,im_log_game_2,7,activation,13,19.2,878.8,256.1
23672,blast_step_1,80241,894,255,9601595,failure,-6,1900,382159,im,2,18KK,im_log_game_2,7,blast_step_1,13,,,
23673,blast_step_2,81242,894,255,9602595,success,25,1925,383160,im,2,18KK,im_log_game_2,7,blast_step_2,13,16.69,882.0,261.0
23674,blast_step_3,82243,894,255,9603596,success,40,1965,384161,im,2,18KK,im_log_game_2,7,blast_step_3,13,21.69,875.3,245.6
23675,blast_step_4,83244,894,255,9604595,success,35,2000,385162,im,2,18KK,im_log_game_2,7,blast_step_4,13,22.41,883.2,234.5
23676,blast_step_5,84247,894,255,9605595,success,55,2055,386165,im,2,18KK,im_log_game_2,7,blast_step_5,13,20.86,880.2,238.3
23677,blast_step_6,85249,894,255,9606595,success,80,2135,387167,im,2,18KK,im_log_game_2,7,blast_step_6,13,20.52,895.7,235.4
23678,blast_step_7,86252,894,255,9607595,failure,-24,2111,388170,im,2,18KK,im_log_game_2,7,blast_step_7,13,41.3,899.5,219.0
23679,blast_step_8,87255,894,255,9608596,failure,-48,2063,389173,im,2,18KK,im_log_game_2,7,blast_step_8,13,63.05,904.4,193.25
23680,overkill_step,88260,894,255,9609635,no_overkill,0,2063,390178,im,2,18KK,im_log_game_2,7,overkill_step_9,13,58.98,933.7,206.2
23688,activate_star,103109,1013,488,9624475,-,0,2063,405027,im,2,18KK,im_log_game_2,10,activation,14,48.88,965.2,477.8
23690,blast_step_2,104121,1013,488,9625475,success,30,2093,406039,im,2,18KK,im_log_game_2,10,blast_step_1,14,,,
23691,blast_step_3,105121,1013,488,9626477,success,60,2153,407039,im,2,18KK,im_log_game_2,10,blast_step_2,14,51.8,962.75,500.5
23692,blast_step_4,106122,1013,488,9627477,success,30,2183,408040,im,2,18KK,im_log_game_2,10,blast_step_3,14,40.5,973.6,492.4
23693,blast_step_5,107123,1013,488,9628477,success,55,2238,409041,im,2,18KK,im_log_game_2,10,blast_step_4,14,26.12,992.3,471.9
23694,blast_step_6,108127,1013,488,9629477,success,35,2273,410045,im,2,18KK,im_log_game_2,10,blast_step_5,14,66.65,964.8,463.0
23695,blast_step_7,109130,1013,488,9630477,success,60,2333,411048,im,2,18KK,im_log_game_2,10,blast_step_6,14,,,
23696,blast_step_8,110132,1013,488,9631477,success,45,2378,412050,im,2,18KK,im_log_game_2,10,blast_step_7,14,42.43,972.0,492.5
23697,overkill_step,111132,1013,488,9632477,overkill,-36,2342,413050,im,2,18KK,im_log_game_2,10,overkill_step_8,14,25.65,1036.0,486.5
23698,overkill_step,112137,1013,488,9633477,overkill,-36,2306,414055,im,2,18KK,im_log_game_2,10,overkill_step_9,14,22.22,1033.1,481.4
23699,overkill_step,113138,1013,488,9634477,overkill,-21,2285,415056,im,2,18KK,im_log_game_2,10,overkill_step_10,14,35.11,1043.7,471.3
23700,overkill_step,114140,1013,488,9635517,overkill,0,2285,416058,im,2,18KK,im_log_game_2,10,overkill_step_11,14,106.19,919.75,486.3
23704,activate_star,119906,1272,387,9641277,-,0,2285,421824,im,2,18KK,im_log_game_2,14,activation,15,54.86,1217.4,387.9
23706,blast_step_2,121024,1272,387,9642397,success,25,2310,422942,im,2,18KK,im_log_game_2,14,blast_step_1,15,80.7,1194.8,387.2
23707,blast_step_3,122025,1272,387,9643397,failure,-33,2277,423943,im,2,18KK,im_log_game_2,14,blast_step_2,15,60.18,1213.4,401.6
23708,blast_step_4,123029,1272,387,9644397,success,50,2327,424947,im,2,18KK,im_log_game_2,14,blast_step_3,15,,,
23709,blast_step_5,124029,1272,387,9645397,success,65,2392,425947,im,2,18KK,im_log_game_2,14,blast_step_4,15,44.87,1256.3,421.1
23710,blast_step_6,125033,1272,387,9646397,success,55,2447,426951,im,2,18KK,im_log_game_2,14,blast_step_5,15,18.59,1259.0,403.85
23711,blast_step_7,126034,1272,387,9647397,success,50,2497,427952,im,2,18KK,im_log_game_2,14,blast_step_6,15,30.58,1245.5,395.0
23712,blast_step_8,127036,1272,387,9648397,success,55,2552,428954,im,2,18KK,im_log_game_2,14,blast_step_7,15,102.01,1198.9,319.3
23713,overkill_step,128040,1272,387,9649397,no_overkill,0,2552,429958,im,2,18KK,im_log_game_2,14,overkill_step_8,15,83.18,1230.2,315.0
23717,activate_star,132701,1275,187,9654077,-,0,2552,434619,im,2,18KK,im_log_game_2,15,activation,16,,,
23718,blast_step_1,133705,1275,187,9655077,failure,-6,2546,435623,im,2,18KK,im_log_game_2,15,blast_step_1,16,65.56,1209.7,189.7
23719,blast_step_2,134707,1275,187,9656076,success,15,2561,436625,im,2,18KK,im_log_game_2,15,blast_step_2,16,57.99,1217.1,185.6
23720,blast_step_3,135707,1275,187,9657077,failure,-6,2555,437625,im,2,18KK,im_log_game_2,15,blast_step_3,16,46.22,1229.9,182.8
23721,blast_step_4,136712,1275,187,9658076,success,20,2575,438630,im,2,18KK,im_log_game_2,15,blast_step_4,16,69.15,1208.8,171.4
23722,blast_step_5,137716,1275,187,9659077,success,35,2610,439634,im,2,18KK,im_log_game_2,15,blast_step_5,16,52.8,1222.6,179.7
23723,blast_step_6,138721,1275,187,9660077,success,90,2700,440639,im,2,18KK,im_log_game_2,15,blast_step_6,16,,,
23724,blast_step_7,139724,1275,187,9661076,success,70,2770,441642,im,2,18KK,im_log_game_2,15,blast_step_7,16,33.23,1305.45,203.75
23725,blast_step_8,140728,1275,187,9662076,success,95,2865,442646,im,2,18KK,im_log_game_2,15,blast_step_8,16,56.95,1313.4,183.8
23726,overkill_step,141729,1275,187,9663077,overkill,-33,2832,443647,im,2,18KK,im_log_game_2,15,overkill_step_9,16,105.99,1171.9,187.4
23727,overkill_step,142730,1275,187,9664077,no_overkill,0,2832,444648,im,2,18KK,im_log_game_2,15,overkill_step_10,16,34.89,1240.8,205.4
23739,activate_star,160743,1340,630,9682116,-,0,2832,462661,im,2,18KK,im_log_game_2,18,activation,17,,,
23740,blast_step_1,161749,1340,630,9683116,success,5,2837,463667,im,2,18KK,im_log_game_2,18,blast_step_1,17,82.29,1258.8,620.4
23741,blast_step_2,162752,1340,630,9684116,success,20,2857,464670,im,2,18KK,im_log_game_2,18,blast_step_2,17,85.51,1255.6,639.2
23742,blast_step_3,163756,1340,630,9685116,success,35,2892,465674,im,2,18KK,im_log_game_2,18,blast_step_3,17,75.7,1265.3,646.2
23743,blast_step_4,164759,1340,630,9686116,success,70,2962,466677,im,2,18KK,im_log_game_2,18,blast_step_4,17,65.82,1279.6,606.0
23744,blast_step_5,165763,1340,630,9687116,success,55,3017,467681,im,2,18KK,im_log_game_2,18,blast_step_5,17,82.26,1258.7,637.4
23745,blast_step_6,166764,1340,630,9688116,failure,-30,2987,468682,im,2,18KK,im_log_game_2,18,blast_step_6,17,60.72,1282.5,613.8
23746,blast_step_7,167769,1340,630,9689116,failure,-27,2960,469687,im,2,18KK,im_log_game_2,18,blast_step_7,17,,,
23747,blast_step_8,168772,1340,630,9690116,success,35,2995,470690,im,2,18KK,im_log_game_2,18,blast_step_8,17,49.04,1307.35,640.25
23748,overkill_step,169776,1340,630,9691116,no_overkill,0,2995,471694,im,2,18KK,im_log_game_2,18,overkill_step_9,17,78.13,1262.1,630.2
23752,activate_star,174081,1049,843,9695436,-,0,2995,475999,im,2,18KK,im_log_game_2,12,activation,18,68.83,989.2,855.9
23754,blast_step_2,175183,1049,843,9696556,success,20,3015,477101,im,2,18KK,im_log_game_2,12,blast_step_1,18,,,
23755,blast_step_3,176183,1049,843,9697556,success,10,3025,478101,im,2,18KK,im_log_game_2,12,blast_step_2,18,80.2,982.4,820.7
23756,blast_step_4,177183,1049,843,9698556,success,15,3040,479101,im,2,18KK,im_log_game_2,12,blast_step_3,18,83.25,966.7,829.7
23757,blast_step_5,178183,1049,843,9699556,success,30,3070,480101,im,2,18KK,im_log_game_2,12,blast_step_4,18,79.42,993.2,788.0
23758,blast_step_6,179188,1049,843,9700556,success,50,3120,481106,im,2,18KK,im_log_game_2,12,blast_step_5,18,100.39,1008.0,747.1
23759,blast_step_7,180190,1049,843,9701556,success,50,3170,482108,im,2,18KK,im_log_game_2,12,blast_step_6,18,76.65,1026.4,777.5
23760,blast_step_8,181193,1049,843,9702556,success,60,3230,483111,im,2,18KK,im_log_game_2,12,blast_step_7,18,143.38,918.9,784.2
23761,overkill_step,182198,1049,843,9703556,overkill,-30,3200,484116,im,2,18KK,im_log_game_2,12,overkill_step_8,18,149.45,911.7,785.8
23762,overkill_step,183198,1049,843,9704556,overkill,-24,3176,485116,im,2,18KK,im_log_game_2,12,overkill_step_9,18,125.41,987.8,787.0
23763,overkill_step,184199,1049,843,9705556,no_overkill,0,3176,486117,im,2,18KK,im_log_game_2,12,overkill_step_10,18,85.15,1032.0,788.7
23767,activate_star,189067,1303,891,9710436,-,0,3176,490985,im,2,18KK,im_log_game_2,17,activation,19,67.93,1244.2,879.6
23769,blast_step_2,191080,1303,891,9712436,success,5,3181,492998,im,2,18KK,im_log_game_2,17,blast_step_1,19,121.07,1187.0,858.2
23770,blast_step_3,192081,1303,891,9713436,success,30,3211,493999,im,2,18KK,im_log_game_2,17,blast_step_2,19,104.71,1209.1,842.8
23771,blast_step_4,193083,1303,891,9714436,success,25,3236,495001,im,2,18KK,im_log_game_2,17,blast_step_3,19,96.67,1222.8,841.9
23772,blast_step_5,194086,1303,891,9715436,failure,-21,3215,496004,im,2,18KK,im_log_game_2,17,blast_step_4,19,98.52,1213.3,847.8
23773,blast_step_6,195086,1303,891,9716436,success,40,3255,497004,im,2,18KK,im_log_game_2,17,blast_step_5,19,,,
23774,blast_step_7,196087,1303,891,9717436,success,25,3280,498005,im,2,18KK,im_log_game_2,17,blast_step_6,19,107.09,1206.9,845.6
23775,blast_step_8,197087,1303,891,9718436,failure,-30,3250,499005,im,2,18KK,im_log_game_2,17,blast_step_7,19,136.74,1185.9,821.0
23776,overkill_step,198088,1303,891,9719436,overkill,-27,3223,500006,im,2,18KK,im_log_game_2,17,overkill_step_8,19,68.58,1236.9,915.8
23777,overkill_step,199089,1303,891,9720436,overkill,-18,3205,501007,im,2,18KK,im_log_game_2,17,overkill_step_9,19,84.92,1220.0,870.7
23778,overkill_step,200089,1303,891,9721436,no_overkill,0,3205,502007,im,2,18KK,im_log_game_2,17,overkill_step_10,19,91.84,1212.5,879.7
23782,activate_star,205023,651,605,9726396,-,0,3205,506941,im,2,18KK,im_log_game_2,2,activation,20,42.95,611.8,610.1
23783,blast_step_1,206029,651,605,9727396,success,5,3210,507947,im,2,18KK,im_log_game_2,2,blast_step_1,20,,,
23784,blast_step_2,207030,651,605,9728396,success,15,3225,508948,im,2,18KK,im_log_game_2,2,blast_step_2,20,44.22,609.0,591.4
23785,blast_step_3,208030,651,605,9729396,success,30,3255,509948,im,2,18KK,im_log_game_2,2,blast_step_3,20,51.3,600.1,598.3
23786,blast_step_4,209030,651,605,9730396,failure,-21,3234,510948,im,2,18KK,im_log_game_2,2,blast_step_4,20,38.28,618.7,586.8
23787,blast_step_5,210030,651,605,9731396,failure,-18,3216,511948,im,2,18KK,im_log_game_2,2,blast_step_5,20,12.7,640.6,599.6
23788,blast_step_6,211031,651,605,9732396,success,45,3261,512949,im,2,18KK,im_log_game_2,2,blast_step_6,20,17.55,636.2,607.8
23789,blast_step_7,212034,651,605,9733396,success,45,3306,513952,im,2,18KK,im_log_game_2,2,blast_step_7,20,9.49,650.7,609.6
23790,blast_step_8,213034,651,605,9734396,success,55,3361,514952,im,2,18KK,im_log_game_2,2,blast_step_8,20,50.8,687.6,605.2
23791,overkill_step,214035,651,605,9735396,overkill,-36,3325,515953,im,2,18KK,im_log_game_2,2,overkill_step_9,20,65.02,715.2,597.0
23792,overkill_step,215038,651,605,9736396,overkill,-39,3286,516956,im,2,18KK,im_log_game_2,2,overkill_step_10,20,49.08,689.2,632.3
23793,overkill_step,216039,651,605,9737396,overkill,-33,3253,517957,im,2,18KK,im_log_game_2,2,overkill_step_11,20,,,
23794,overkill_step,217043,651,605,9738396,overkill,-15,3238,518961,im,2,18KK,im_log_game_2,2,overkill_step_12,20,44.5,653.5,647.5
23808,activate_star,20433,840,249,10045028,-,0,0,18611,im,3,18KK,im_log_game_3,7,activation,1,,,
23809,blast_step_1,21441,840,249,10046028,failure,-3,-3,19619,im,3,18KK,im_log_game_3,7,blast_step_1,1,,,
23810,blast_step_2,22441,840,249,10047032,success,25,22,20619,im,3,18KK,im_log_game_3,7,blast_step_2,1,,,
23811,blast_step_3,23444,840,249,10048028,success,30,52,21622,im,3,18KK,im_log_game_3,7,blast_step_3,1,,,
23812,blast_step_4,24446,840,249,10049028,success,65,117,22624,im,3,18KK,im_log_game_3,7,blast_step_4,1,,,
23813,blast_step_5,25446,840,249,10050028,success,45,162,23624,im,3,18KK,im_log_game_3,7,blast_step_5,1,41.97,798.8,240.2
23814,blast_step_6,26449,840,249,10051028,success,50,212,24627,im,3,18KK,im_log_game_3,7,blast_step_6,1,43.11,798.6,239.85
23815,blast_step_7,27450,840,249,10052028,success,55,267,25628,im,3,18KK,im_log_game_3,7,blast_step_7,1,98.53,800.4,159.9
23816,blast_step_8,28450,840,249,10053028,success,70,337,26628,im,3,18KK,im_log_game_3,7,blast_step_8,1,46.08,836.0,203.1
23817,overkill_step,29453,840,249,10054028,no_overkill,0,337,27631,im,3,18KK,im_log_game_3,7,overkill_step_9,1,36.51,846.6,221.2
23821,activate_star,34074,654,352,10058668,-,0,337,32252,im,3,18KK,im_log_game_3,4,activation,2,56.22,600.9,348.8
23822,blast_step_1,35080,654,352,10059668,success,10,347,33258,im,3,18KK,im_log_game_3,4,blast_step_1,2,54.54,606.1,325.8
23823,blast_step_2,36082,654,352,10060668,success,20,367,34260,im,3,18KK,im_log_game_3,4,blast_step_2,2,71.8,588.4,323.8
23824,blast_step_3,37083,654,352,10061668,success,20,387,35261,im,3,18KK,im_log_game_3,4,blast_step_3,2,54.14,606.1,327.3
23825,blast_step_4,38085,654,352,10062668,success,45,432,36263,im,3,18KK,im_log_game_3,4,blast_step_4,2,41.95,616.9,357.7
23826,blast_step_5,39085,654,352,10063668,failure,-18,414,37263,im,3,18KK,im_log_game_3,4,blast_step_5,2,62.12,603.0,387.9
23827,blast_step_6,40087,654,352,10064668,success,50,464,38265,im,3,18KK,im_log_game_3,4,blast_step_6,2,69.03,595.5,384.5
23828,blast_step_7,41087,654,352,10065668,success,50,514,39265,im,3,18KK,im_log_game_3,4,blast_step_7,2,69.74,607.4,398.9
23829,blast_step_8,42090,654,352,10066668,success,85,599,40268,im,3,18KK,im_log_game_3,4,blast_step_8,2,50.6,668.6,322.8
23830,overkill_step,43091,654,352,10067668,overkill,-36,563,41269,im,3,18KK,im_log_game_3,4,overkill_step_9,2,40.03,683.2,360.0
23831,overkill_step,44093,654,352,10068668,overkill,-42,521,42271,im,3,18KK,im_log_game_3,4,overkill_step_10,2,51.78,704.5,339.6
