event_name,decision,subject,condition,res_timestamp,n_star,n_game,filename
inner_band_5,1,01TG,im,419425730,19,2,im_log_game_2
inner_band_6,1,01TG,im,419426761,19,2,im_log_game_2
inner_band_7,1,01TG,im,419427782,19,2,im_log_game_2
outer_band_1,0,01TG,im,419428723,19,2,im_log_game_2
outer_band_2,0,01TG,im,419428723,19,2,im_log_game_2
outer_band_3,0,01TG,im,419428723,19,2,im_log_game_2
outer_band_4,0,01TG,im,419428723,19,2,im_log_game_2
inner_band_1,1,01TG,im,419434309,3,2,im_log_game_2
inner_band_2,1,01TG,im,419435341,3,2,im_log_game_2
inner_band_3,1,01TG,im,419436279,3,2,im_log_game_2
inner_band_4,1,01TG,im,419437312,3,2,im_log_game_2
inner_band_5,1,01TG,im,419438342,3,2,im_log_game_2
inner_band_6,1,01TG,im,419439284,3,2,im_log_game_2
inner_band_7,1,01TG,im,419440315,3,2,im_log_game_2
outer_band_1,1,01TG,im,419441262,3,2,im_log_game_2
outer_band_2,1,01TG,im,419441262,3,2,im_log_game_2
outer_band_3,1,01TG,im,419441262,3,2,im_log_game_2
outer_band_4,1,01TG,im,419441262,3,2,im_log_game_2
inner_band_1,1,01TG,im,419714416,10,3,im_log_game_3
inner_band_2,1,01TG,im,419715370,10,3,im_log_game_3
inner_band_3,1,01TG,im,419716398,10,3,im_log_game_3
inner_band_4,1,01TG,im,419717348,10,3,im_log_game_3
inner_band_5,1,01TG,im,419718376,10,3,im_log_game_3
inner_band_6,1,01TG,im,419719415,10,3,im_log_game_3
inner_band_7,1,01TG,im,419720347,10,3,im_log_game_3
outer_band_1,1,01TG,im,419721397,10,3,im_log_game_3
outer_band_2,1,01TG,im,419721397,10,3,im_log_game_3
outer_band_3,1,01TG,im,419721397,10,3,im_log_game_3
outer_band_4,0,01TG,im,419721397,10,3,im_log_game_3
inner_band_1,0,01TG,im,419758775,16,3,im_log_game_3
inner_band_2,0,01TG,im,419759705,16,3,im_log_game_3
inner_band_3,1,01TG,im,419760641,16,3,im_log_game_3
inner_band_4,1,01TG,im,419761764,16,3,im_log_game_3
inner_band_5,1,01TG,im,419762702,16,3,im_log_game_3
inner_band_6,1,01TG,im,419763641,16,3,im_log_game_3
inner_band_7,1,01TG,im,419764776,16,3,im_log_game_3
outer_band_1,1,01TG,im,419765723,16,3,im_log_game_3
outer_band_2,1,01TG,im,419765723,16,3,im_log_game_3
outer_band_3,1,01TG,im,419765723,16,3,im_log_game_3
outer_band_4,0,01TG,im,419765723,16,3,im_log_game_3
inner_band_1,0,01TG,im,419773467,12,3,im_log_game_3
inner_band_2,1,01TG,im,419774496,12,3,im_log_game_3
inner_band_3,1,01TG,im,419775452,12,3,im_log_game_3
inner_band_4,1,01TG,im,419776505,12,3,im_log_game_3
inner_band_5,1,01TG,im,419777453,12,3,im_log_game_3
inner_band_6,1,01TG,im,419778505,12,3,im_log_game_3
inner_band_7,1,01TG,im,419779347,12,3,im_log_game_3
inner_band_8,1,01TG,im,419780470,12,3,im_log_game_3
outer_band_1,1,01TG,im,419781438,12,3,im_log_game_3
outer_band_2,1,01TG,im,419781438,12,3,im_log_game_3
outer_band_3,0,01TG,im,419781438,12,3,im_log_game_3
outer_band_4,0,01TG,im,419781438,12,3,im_log_game_3
inner_band_1,0,01TG,im,419787772,3,3,im_log_game_3
inner_band_2,1,01TG,im,419788803,3,3,im_log_game_3
inner_band_3,1,01TG,im,419789832,3,3,im_log_game_3
inner_band_4,1,01TG,im,419790778,3,3,im_log_game_3
inner_band_5,1,01TG,im,419791825,3,3,im_log_game_3
inner_band_6,0,01TG,im,419792781,3,3,im_log_game_3
inner_band_7,1,01TG,im,419793808,3,3,im_log_game_3
inner_band_8,1,01TG,im,419794853,3,3,im_log_game_3
outer_band_1,1,01TG,im,419795803,3,3,im_log_game_3
outer_band_2,1,01TG,im,419795803,3,3,im_log_game_3
outer_band_3,0,01TG,im,419795803,3,3,im_log_game_3
outer_band_4,0,01TG,im,419795803,3,3,im_log_game_3
inner_band_1,0,01TG,im,419802117,19,3,im_log_game_3
inner_band_2,0,01TG,im,419803087,19,3,im_log_game_3
inner_band_3,1,01TG,im,419804115,19,3,im_log_game_3
inner_band_4,1,01TG,im,419805162,19,3,im_log_game_3
inner_band_5,1,01TG,im,419806097,19,3,im_log_game_3
inner_band_6,1,01TG,im,419807132,19,3,im_log_game_3
inner_band_7,1,01TG,im,419808165,19,3,im_log_game_3
inner_band_8,0,01TG,im,419809096,19,3,im_log_game_3
outer_band_1,0,01TG,im,419810145,19,3,im_log_game_3
outer_band_2,0,01TG,im,419810145,19,3,im_log_game_3
outer_band_3,0,01TG,im,419810145,19,3,im_log_game_3
outer_band_4,0,01TG,im,419810145,19,3,im_log_game_3
inner_band_1,0,01TG,im,419816575,2,3,im_log_game_3
inner_band_2,0,01TG,im,419817526,2,3,im_log_game_3
inner_band_3,1,01TG,im,419818556,2,3,im_log_game_3
inner_band_4,1,01TG,im,419819576,2,3,im_log_game_3
inner_band_5,1,01TG,im,419820513,2,3,im_log_game_3
inner_band_6,1,01TG,im,419821548,2,3,im_log_game_3
inner_band_7,0,01TG,im,419822500,2,3,im_log_game_3
inner_band_8,1,01TG,im,419823550,2,3,im_log_game_3
outer_band_1,1,01TG,im,419824576,2,3,im_log_game_3
outer_band_2,1,01TG,im,419824576,2,3,im_log_game_3
outer_band_3,0,01TG,im,419824576,2,3,im_log_game_3
outer_band_4,0,01TG,im,419824576,2,3,im_log_game_3
inner_band_1,0,01TG,im,419830855,17,3,im_log_game_3
inner_band_2,1,01TG,im,419831906,17,3,im_log_game_3
inner_band_3,1,01TG,im,419832857,17,3,im_log_game_3
inner_band_4,1,01TG,im,419833894,17,3,im_log_game_3
inner_band_5,1,01TG,im,419834926,17,3,im_log_game_3
inner_band_6,1,01TG,im,419835880,17,3,im_log_game_3
inner_band_7,1,01TG,im,419836906,17,3,im_log_game_3
outer_band_1,1,01TG,im,419837936,17,3,im_log_game_3
outer_band_2,1,01TG,im,419837936,17,3,im_log_game_3
outer_band_3,0,01TG,im,419837936,17,3,im_log_game_3
outer_band_4,0,01TG,im,419837936,17,3,im_log_game_3
inner_band_1,0,01TG,im,419844263,9,3,im_log_game_3
inner_band_2,0,01TG,im,419845202,9,3,im_log_game_3
inner_band_3,1,01TG,im,419846248,9,3,im_log_game_3
inner_band_4,1,01TG,im,419847185,9,3,im_log_game_3
inner_band_5,1,01TG,im,419848266,9,3,im_log_game_3
inner_band_6,1,01TG,im,419849203,9,3,im_log_game_3
inner_band_7,0,01TG,im,419850252,9,3,im_log_game_3
outer_band_1,0,01TG,im,419851283,9,3,im_log_game_3
outer_band_2,0,01TG,im,419851283,9,3,im_log_game_3
outer_band_3,0,01TG,im,419851283,9,3,im_log_game_3
outer_band_4,0,01TG,im,419851283,9,3,im_log_game_3
inner_band_1,0,01TG,im,419856973,1,3,im_log_game_3
inner_band_2,0,01TG,im,419858010,1,3,im_log_game_3
inner_band_3,1,01TG,im,419858967,1,3,im_log_game_3
inner_band_4,1,01TG,im,419859997,1,3,im_log_game_3
inner_band_5,1,01TG,im,419860936,1,3,im_log_game_3
inner_band_6,1,01TG,im,419861985,1,3,im_log_game_3
inner_band_7,1,01TG,im,419863016,1,3,im_log_game_3
outer_band_1,1,01TG,im,419863975,1,3,im_log_game_3
outer_band_2,1,01TG,im,419863975,1,3,im_log_game_3
outer_band_3,0,01TG,im,419863975,1,3,im_log_game_3
outer_band_4,0,01TG,im,419863975,1,3,im_log_game_3
inner_band_1,0,01TG,im,419870705,7,3,im_log_game_3
inner_band_2,1,01TG,im,419871735,7,3,im_log_game_3
inner_band_3,1,01TG,im,419872676,7,3,im_log_game_3
inner_band_4,1,01TG,im,419873735,7,3,im_log_game_3
inner_band_5,1,01TG,im,419874705,7,3,im_log_game_3
inner_band_6,1,01TG,im,419875655,7,3,im_log_game_3
inner_band_7,1,01TG,im,419876704,7,3,im_log_game_3
inner_band_8,1,01TG,im,419877735,7,3,im_log_game_3
outer_band_1,1,01TG,im,419878679,7,3,im_log_game_3
outer_band_2,1,01TG,im,419878679,7,3,im_log_game_3
outer_band_3,1,01TG,im,419878679,7,3,im_log_game_3
outer_band_4,1,01TG,im,419878679,7,3,im_log_game_3
inner_band_1,0,01TG,im,419891196,8,3,im_log_game_3
inner_band_2,0,01TG,im,419892136,8,3,im_log_game_3
inner_band_3,1,01TG,im,419893265,8,3,im_log_game_3
inner_band_4,1,01TG,im,419894215,8,3,im_log_game_3
inner_band_5,1,01TG,im,419895252,8,3,im_log_game_3
inner_band_6,0,01TG,im,419896185,8,3,im_log_game_3
inner_band_7,0,01TG,im,419897215,8,3,im_log_game_3
inner_band_8,0,01TG,im,419898253,8,3,im_log_game_3
outer_band_1,0,01TG,im,419899210,8,3,im_log_game_3
outer_band_2,0,01TG,im,419899210,8,3,im_log_game_3
outer_band_3,0,01TG,im,419899210,8,3,im_log_game_3
outer_band_4,0,01TG,im,419899210,8,3,im_log_game_3
inner_band_1,0,01TG,im,419904652,4,3,im_log_game_3
inner_band_2,1,01TG,im,419905695,4,3,im_log_game_3
inner_band_3,1,01TG,im,419906532,4,3,im_log_game_3
inner_band_4,1,01TG,im,419907687,4,3,im_log_game_3
inner_band_5,1,01TG,im,419908626,4,3,im_log_game_3
inner_band_6,1,01TG,im,419909687,4,3,im_log_game_3
inner_band_7,1,01TG,im,419910623,4,3,im_log_game_3
inner_band_8,1,01TG,im,419911688,4,3,im_log_game_3
outer_band_1,1,01TG,im,419912532,4,3,im_log_game_3
outer_band_2,1,01TG,im,419912532,4,3,im_log_game_3
outer_band_3,0,01TG,im,419912532,4,3,im_log_game_3
outer_band_4,0,01TG,im,419912532,4,3,im_log_game_3
inner_band_1,0,01TG,im,419918989,14,3,im_log_game_3
inner_band_2,0,01TG,im,419919936,14,3,im_log_game_3
inner_band_3,1,01TG,im,419921006,14,3,im_log_game_3
inner_band_4,1,01TG,im,419921964,14,3,im_log_game_3
inner_band_5,1,01TG,im,419922984,14,3,im_log_game_3
inner_band_6,1,01TG,im,419923921,14,3,im_log_game_3
inner_band_7,1,01TG,im,419925047,14,3,im_log_game_3
inner_band_8,1,01TG,im,419925983,14,3,im_log_game_3
outer_band_1,0,01TG,im,419927044,14,3,im_log_game_3
outer_band_2,0,01TG,im,419927044,14,3,im_log_game_3
outer_band_3,0,01TG,im,419927044,14,3,im_log_game_3
outer_band_4,0,01TG,im,419927044,14,3,im_log_game_3
inner_band_1,0,01TG,im,419932343,6,3,im_log_game_3
inner_band_2,1,01TG,im,419933283,6,3,im_log_game_3
inner_band_3,1,01TG,im,419934348,6,3,im_log_game_3
inner_band_4,1,01TG,im,419935375,6,3,im_log_game_3
inner_band_5,1,01TG,im,419936319,6,3,im_log_game_3
inner_band_6,1,01TG,im,419937345,6,3,im_log_game_3
inner_band_7,1,01TG,im,419938376,6,3,im_log_game_3
inner_band_8,1,01TG,im,419939224,6,3,im_log_game_3
outer_band_1,1,01TG,im,419940345,6,3,im_log_game_3
outer_band_2,1,01TG,im,419940345,6,3,im_log_game_3
outer_band_3,0,01TG,im,419940345,6,3,im_log_game_3
outer_band_4,0,01TG,im,419940345,6,3,im_log_game_3
inner_band_1,0,01TG,im,419946751,11,3,im_log_game_3
inner_band_2,1,01TG,im,419947706,11,3,im_log_game_3
inner_band_3,1,01TG,im,419948731,11,3,im_log_game_3
inner_band_4,1,01TG,im,419949763,11,3,im_log_game_3
inner_band_5,1,01TG,im,419950702,11,3,im_log_game_3
inner_band_6,1,01TG,im,419951736,11,3,im_log_game_3
inner_band_7,1,01TG,im,419952784,11,3,im_log_game_3
outer_band_1,1,01TG,im,419953719,11,3,im_log_game_3
outer_band_2,1,01TG,im,419953719,11,3,im_log_game_3
outer_band_3,0,01TG,im,419953719,11,3,im_log_game_3
outer_band_4,0,01TG,im,419953719,11,3,im_log_game_3
inner_band_1,0,01TG,im,419970670,13,3,im_log_game_3
inner_band_2,0,01TG,im,419971615,13,3,im_log_game_3
inner_band_3,0,01TG,im,419972653,13,3,im_log_game_3
inner_band_4,1,01TG,im,419973685,13,3,im_log_game_3
inner_band_5,1,01TG,im,419974624,13,3,im_log_game_3
inner_band_6,1,01TG,im,419975656,13,3,im_log_game_3
inner_band_7,0,01TG,im,419976701,13,3,im_log_game_3
inner_band_8,0,01TG,im,419977639,13,3,im_log_game_3
outer_band_1,0,01TG,im,419978688,13,3,im_log_game_3
outer_band_2,0,01TG,im,419978688,13,3,im_log_game_3
outer_band_3,0,01TG,im,419978688,13,3,im_log_game_3
outer_band_4,0,01TG,im,419978688,13,3,im_log_game_3
inner_band_1,0,01TG,im,419984565,15,3,im_log_game_3
inner_band_2,1,01TG,im,419985496,15,3,im_log_game_3
inner_band_3,1,01TG,im,419986535,15,3,im_log_game_3
inner_band_4,1,01TG,im,419987563,15,3,im_log_game_3
inner_band_5,1,01TG,im,419988596,15,3,im_log_game_3
inner_band_6,1,01TG,im,419989535,15,3,im_log_game_3
inner_band_7,1,01TG,im,419990570,15,3,im_log_game_3
inner_band_8,1,01TG,im,419991596,15,3,im_log_game_3
outer_band_1,0,01TG,im,419992543,15,3,im_log_game_3
outer_band_2,0,01TG,im,419992543,15,3,im_log_game_3
outer_band_3,0,01TG,im,419992543,15,3,im_log_game_3
outer_band_4,0,01TG,im,419992543,15,3,im_log_game_3
inner_band_1,0,01TG,im,419998278,5,3,im_log_game_3
inner_band_2,0,01TG,im,419999240,5,3,im_log_game_3
inner_band_3,1,01TG,im,420000263,5,3,im_log_game_3
inner_band_4,1,01TG,im,420001295,5,3,im_log_game_3
inner_band_5,0,01TG,im,420002231,5,3,im_log_game_3
inner_band_6,0,01TG,im,420003264,5,3,im_log_game_3
inner_band_7,0,01TG,im,420004315,5,3,im_log_game_3
outer_band_1,0,01TG,im,420005255,5,3,im_log_game_3
outer_band_2,0,01TG,im,420005255,5,3,im_log_game_3
outer_band_3,0,01TG,im,420005255,5,3,im_log_game_3
outer_band_4,0,01TG,im,420005255,5,3,im_log_game_3
inner_band_1,0,01TG,im,420011577,0,3,im_log_game_3
inner_band_2,0,01TG,im,420012543,0,3,im_log_game_3
inner_band_3,0,01TG,im,420013578,0,3,im_log_game_3
inner_band_4,0,01TG,im,420014543,0,3,im_log_game_3
inner_band_5,1,01TG,im,420015575,0,3,im_log_game_3
inner_band_6,1,01TG,im,420016623,0,3,im_log_game_3
inner_band_7,1,01TG,im,420017575,0,3,im_log_game_3
outer_band_1,1,01TG,im,420018614,0,3,im_log_game_3
outer_band_2,1,01TG,im,420018614,0,3,im_log_game_3
outer_band_3,0,01TG,im,420018614,0,3,im_log_game_3
outer_band_4,0,01TG,im,420018614,0,3,im_log_game_3
inner_band_1,0,01TG,im,420035514,18,3,im_log_game_3
inner_band_2,1,01TG,im,420036543,18,3,im_log_game_3
inner_band_3,1,01TG,im,420037591,18,3,im_log_game_3
inner_band_4,1,01TG,im,420038530,18,3,im_log_game_3
inner_band_5,1,01TG,im,420039563,18,3,im_log_game_3
inner_band_6,1,01TG,im,420040504,18,3,im_log_game_3
inner_band_7,1,01TG,im,420041544,18,3,im_log_game_3
outer_band_1,1,01TG,im,420042600,18,3,im_log_game_3
outer_band_2,1,01TG,im,420042600,18,3,im_log_game_3
outer_band_3,0,01TG,im,420042600,18,3,im_log_game_3
outer_band_4,0,01TG,im,420042600,18,3,im_log_game_3
inner_band_1,1,01TG,qm,414606630,12,1,qm_log_game_1
inner_band_2,1,01TG,qm,414607658,12,1,qm_log_game_1
inner_band_3,1,01TG,qm,414608601,12,1,qm_log_game_1
inner_band_4,1,01TG,qm,414609641,12,1,qm_log_game_1
inner_band_5,1,01TG,qm,414610582,12,1,qm_log_game_1
inner_band_6,1,01TG,qm,414611606,12,1,qm_log_game_1
inner_band_7,1,01TG,qm,414612642,12,1,qm_log_game_1
outer_band_1,1,01TG,qm,414613670,12,1,qm_log_game_1
outer_band_2,1,01TG,qm,414613670,12,1,qm_log_game_1
outer_band_3,1,01TG,qm,414613670,12,1,qm_log_game_1
outer_band_4,1,01TG,qm,414613670,12,1,qm_log_game_1
inner_band_1,1,01TG,qm,414632462,19,1,qm_log_game_1
inner_band_2,1,01TG,qm,414633402,19,1,qm_log_game_1
inner_band_3,1,01TG,qm,414634435,19,1,qm_log_game_1
inner_band_4,1,01TG,qm,414635466,19,1,qm_log_game_1
inner_band_5,1,01TG,qm,414636419,19,1,qm_log_game_1
inner_band_6,1,01TG,qm,414637452,19,1,qm_log_game_1
inner_band_7,1,01TG,qm,414638500,19,1,qm_log_game_1
inner_band_8,1,01TG,qm,414639440,19,1,qm_log_game_1
outer_band_1,1,01TG,qm,414640379,19,1,qm_log_game_1
outer_band_2,1,01TG,qm,414640379,19,1,qm_log_game_1
outer_band_3,1,01TG,qm,414640379,19,1,qm_log_game_1
outer_band_4,1,01TG,qm,414640379,19,1,qm_log_game_1
inner_band_1,1,01TG,qm,414659841,17,1,qm_log_game_1
inner_band_2,1,01TG,qm,414660796,17,1,qm_log_game_1
inner_band_3,1,01TG,qm,414661828,17,1,qm_log_game_1
inner_band_4,1,01TG,qm,414662766,17,1,qm_log_game_1
inner_band_5,1,01TG,qm,414663809,17,1,qm_log_game_1
inner_band_6,1,01TG,qm,414664841,17,1,qm_log_game_1
inner_band_7,1,01TG,qm,414665800,17,1,qm_log_game_1
inner_band_8,1,01TG,qm,414666832,17,1,qm_log_game_1
outer_band_1,1,01TG,qm,414667763,17,1,qm_log_game_1
outer_band_2,1,01TG,qm,414667763,17,1,qm_log_game_1
outer_band_3,1,01TG,qm,414667763,17,1,qm_log_game_1
outer_band_4,0,01TG,qm,414667763,17,1,qm_log_game_1
inner_band_1,0,01TG,qm,414675090,15,1,qm_log_game_1
inner_band_2,1,01TG,qm,414676121,15,1,qm_log_game_1
inner_band_3,1,01TG,qm,414677163,15,1,qm_log_game_1
inner_band_4,1,01TG,qm,414678105,15,1,qm_log_game_1
inner_band_5,1,01TG,qm,414679137,15,1,qm_log_game_1
inner_band_6,1,01TG,qm,414680172,15,1,qm_log_game_1
inner_band_7,1,01TG,qm,414681140,15,1,qm_log_game_1
inner_band_8,1,01TG,qm,414682172,15,1,qm_log_game_1
outer_band_1,1,01TG,qm,414683109,15,1,qm_log_game_1
outer_band_2,1,01TG,qm,414683109,15,1,qm_log_game_1
outer_band_3,1,01TG,qm,414683109,15,1,qm_log_game_1
outer_band_4,0,01TG,qm,414683109,15,1,qm_log_game_1
inner_band_1,1,01TG,qm,414690478,9,1,qm_log_game_1
inner_band_2,1,01TG,qm,414691417,9,1,qm_log_game_1
inner_band_3,1,01TG,qm,414692451,9,1,qm_log_game_1
inner_band_4,1,01TG,qm,414693496,9,1,qm_log_game_1
inner_band_5,1,01TG,qm,414694441,9,1,qm_log_game_1
inner_band_6,1,01TG,qm,414695482,9,1,qm_log_game_1
inner_band_7,0,01TG,qm,414696517,9,1,qm_log_game_1
inner_band_8,1,01TG,qm,414697481,9,1,qm_log_game_1
outer_band_1,1,01TG,qm,414698442,9,1,qm_log_game_1
outer_band_2,1,01TG,qm,414698442,9,1,qm_log_game_1
outer_band_3,0,01TG,qm,414698442,9,1,qm_log_game_1
outer_band_4,0,01TG,qm,414698442,9,1,qm_log_game_1
inner_band_1,1,01TG,qm,414747962,6,1,qm_log_game_1
inner_band_2,1,01TG,qm,414748981,6,1,qm_log_game_1
inner_band_3,1,01TG,qm,414749942,6,1,qm_log_game_1
inner_band_4,1,01TG,qm,414750970,6,1,qm_log_game_1
inner_band_5,1,01TG,qm,414752001,6,1,qm_log_game_1
inner_band_6,1,01TG,qm,414752948,6,1,qm_log_game_1
inner_band_7,1,01TG,qm,414753965,6,1,qm_log_game_1
outer_band_1,1,01TG,qm,414755001,6,1,qm_log_game_1
outer_band_2,1,01TG,qm,414755001,6,1,qm_log_game_1
outer_band_3,1,01TG,qm,414755001,6,1,qm_log_game_1
outer_band_4,0,01TG,qm,414755001,6,1,qm_log_game_1
inner_band_1,1,01TG,qm,414792971,0,1,qm_log_game_1
inner_band_2,1,01TG,qm,414793906,0,1,qm_log_game_1
inner_band_3,1,01TG,qm,414794953,0,1,qm_log_game_1
inner_band_4,1,01TG,qm,414795986,0,1,qm_log_game_1
inner_band_5,1,01TG,qm,414796841,0,1,qm_log_game_1
inner_band_6,1,01TG,qm,414797970,0,1,qm_log_game_1
inner_band_7,1,01TG,qm,414798914,0,1,qm_log_game_1
outer_band_1,1,01TG,qm,414799961,0,1,qm_log_game_1
outer_band_2,1,01TG,qm,414799961,0,1,qm_log_game_1
outer_band_3,0,01TG,qm,414799961,0,1,qm_log_game_1
outer_band_4,0,01TG,qm,414799961,0,1,qm_log_game_1
inner_band_1,0,01TG,qm,414806282,5,1,qm_log_game_1
inner_band_2,1,01TG,qm,414807234,5,1,qm_log_game_1
inner_band_3,1,01TG,qm,414808280,5,1,qm_log_game_1
inner_band_4,1,01TG,qm,414809235,5,1,qm_log_game_1
inner_band_5,1,01TG,qm,414810280,5,1,qm_log_game_1
inner_band_6,1,01TG,qm,414811234,5,1,qm_log_game_1
inner_band_7,1,01TG,qm,414812269,5,1,qm_log_game_1
inner_band_8,0,01TG,qm,414813302,5,1,qm_log_game_1
outer_band_1,1,01TG,qm,414814325,5,1,qm_log_game_1
outer_band_2,1,01TG,qm,414814325,5,1,qm_log_game_1
outer_band_3,1,01TG,qm,414814325,5,1,qm_log_game_1
outer_band_4,0,01TG,qm,414814325,5,1,qm_log_game_1
inner_band_1,1,01TG,qm,414841836,16,1,qm_log_game_1
inner_band_2,1,01TG,qm,414842989,16,1,qm_log_game_1
inner_band_3,1,01TG,qm,414843918,16,1,qm_log_game_1
inner_band_4,1,01TG,qm,414844992,16,1,qm_log_game_1
inner_band_5,1,01TG,qm,414846021,16,1,qm_log_game_1
inner_band_6,1,01TG,qm,414846970,16,1,qm_log_game_1
inner_band_7,1,01TG,qm,414848001,16,1,qm_log_game_1
inner_band_8,0,01TG,qm,414848960,16,1,qm_log_game_1
outer_band_1,0,01TG,qm,414849982,16,1,qm_log_game_1
outer_band_2,0,01TG,qm,414849982,16,1,qm_log_game_1
outer_band_3,0,01TG,qm,414849982,16,1,qm_log_game_1
outer_band_4,0,01TG,qm,414849982,16,1,qm_log_game_1
inner_band_1,0,01TG,qm,414886597,2,1,qm_log_game_1
inner_band_2,0,01TG,qm,414887641,2,1,qm_log_game_1
inner_band_3,1,01TG,qm,414888595,2,1,qm_log_game_1
inner_band_4,1,01TG,qm,414889628,2,1,qm_log_game_1
inner_band_5,1,01TG,qm,414890583,2,1,qm_log_game_1
inner_band_6,1,01TG,qm,414891630,2,1,qm_log_game_1
inner_band_7,1,01TG,qm,414892587,2,1,qm_log_game_1
inner_band_8,1,01TG,qm,414893610,2,1,qm_log_game_1
outer_band_1,1,01TG,qm,414894640,2,1,qm_log_game_1
outer_band_2,1,01TG,qm,414894640,2,1,qm_log_game_1
outer_band_3,1,01TG,qm,414894640,2,1,qm_log_game_1
outer_band_4,0,01TG,qm,414894640,2,1,qm_log_game_1
inner_band_1,0,01TG,qm,414909154,11,1,qm_log_game_1
inner_band_2,1,01TG,qm,414910201,11,1,qm_log_game_1
inner_band_3,1,01TG,qm,414911243,11,1,qm_log_game_1
inner_band_4,1,01TG,qm,414912187,11,1,qm_log_game_1
inner_band_5,1,01TG,qm,414913220,11,1,qm_log_game_1
inner_band_6,1,01TG,qm,414914170,11,1,qm_log_game_1
inner_band_7,1,01TG,qm,414915202,11,1,qm_log_game_1
inner_band_8,0,01TG,qm,414916234,11,1,qm_log_game_1
outer_band_1,0,01TG,qm,414917171,11,1,qm_log_game_1
outer_band_2,0,01TG,qm,414917171,11,1,qm_log_game_1
outer_band_3,0,01TG,qm,414917171,11,1,qm_log_game_1
outer_band_4,0,01TG,qm,414917171,11,1,qm_log_game_1
inner_band_1,1,01TG,qm,414922561,18,1,qm_log_game_1
inner_band_2,1,01TG,qm,414923539,18,1,qm_log_game_1
inner_band_3,1,01TG,qm,414924561,18,1,qm_log_game_1
inner_band_4,1,01TG,qm,414925499,18,1,qm_log_game_1
inner_band_5,1,01TG,qm,414926531,18,1,qm_log_game_1
inner_band_6,1,01TG,qm,414927560,18,1,qm_log_game_1
inner_band_7,1,01TG,qm,414928514,18,1,qm_log_game_1
inner_band_8,0,01TG,qm,414929561,18,1,qm_log_game_1
outer_band_1,0,01TG,qm,414930514,18,1,qm_log_game_1
outer_band_2,0,01TG,qm,414930514,18,1,qm_log_game_1
outer_band_3,0,01TG,qm,414930514,18,1,qm_log_game_1
outer_band_4,0,01TG,qm,414930514,18,1,qm_log_game_1
inner_band_1,0,01TG,qm,414935890,7,1,qm_log_game_1
inner_band_2,1,01TG,qm,414936842,7,1,qm_log_game_1
inner_band_3,1,01TG,qm,414937877,7,1,qm_log_game_1
inner_band_4,1,01TG,qm,414938815,7,1,qm_log_game_1
inner_band_5,1,01TG,qm,414939863,7,1,qm_log_game_1
inner_band_6,1,01TG,qm,414940897,7,1,qm_log_game_1
inner_band_7,1,01TG,qm,414941919,7,1,qm_log_game_1
inner_band_8,1,01TG,qm,414942881,7,1,qm_log_game_1
outer_band_1,0,01TG,qm,414943822,7,1,qm_log_game_1
outer_band_2,0,01TG,qm,414943822,7,1,qm_log_game_1
outer_band_3,0,01TG,qm,414943822,7,1,qm_log_game_1
outer_band_4,0,01TG,qm,414943822,7,1,qm_log_game_1
inner_band_1,0,01TG,qm,414959691,3,1,qm_log_game_1
inner_band_2,0,01TG,qm,414960732,3,1,qm_log_game_1
inner_band_3,1,01TG,qm,414961711,3,1,qm_log_game_1
inner_band_4,1,01TG,qm,414962741,3,1,qm_log_game_1
inner_band_5,1,01TG,qm,414963764,3,1,qm_log_game_1
inner_band_6,1,01TG,qm,414964712,3,1,qm_log_game_1
inner_band_7,1,01TG,qm,414965747,3,1,qm_log_game_1
inner_band_8,1,01TG,qm,414966685,3,1,qm_log_game_1
outer_band_1,0,01TG,qm,414967719,3,1,qm_log_game_1
outer_band_2,0,01TG,qm,414967719,3,1,qm_log_game_1
outer_band_3,0,01TG,qm,414967719,3,1,qm_log_game_1
outer_band_4,0,01TG,qm,414967719,3,1,qm_log_game_1
inner_band_1,0,01TG,qm,414973001,10,1,qm_log_game_1
inner_band_2,1,01TG,qm,414974050,10,1,qm_log_game_1
inner_band_3,1,01TG,qm,414975080,10,1,qm_log_game_1
inner_band_4,1,01TG,qm,414976036,10,1,qm_log_game_1
inner_band_5,1,01TG,qm,414977065,10,1,qm_log_game_1
inner_band_6,1,01TG,qm,414978036,10,1,qm_log_game_1
inner_band_7,1,01TG,qm,414979064,10,1,qm_log_game_1
inner_band_8,0,01TG,qm,414980116,10,1,qm_log_game_1
outer_band_1,0,01TG,qm,414981050,10,1,qm_log_game_1
outer_band_2,0,01TG,qm,414981050,10,1,qm_log_game_1
outer_band_3,0,01TG,qm,414981050,10,1,qm_log_game_1
outer_band_4,0,01TG,qm,414981050,10,1,qm_log_game_1
inner_band_1,0,01TG,qm,414986343,14,1,qm_log_game_1
inner_band_2,0,01TG,qm,414987401,14,1,qm_log_game_1
